building_id,resident_population
lomas_centinela_1808,4.2482
lomas_centinela_1809,2.3285
lomas_centinela_1810,1.2159
lomas_centinela_1811,2.8875
lomas_centinela_1812,4.8421
lomas_centinela_1813,0.9773
lomas_centinela_1814,2.7409
lomas_centinela_1815,1.0020
lomas_centinela_1816,0.5453
lomas_centinela_1817,0.5457
lomas_centinela_1818,0.2920
lomas_centinela_1819,6.3131
lomas_centinela_1820,5.2784
lomas_centinela_1821,0.5068
lomas_centinela_1822,8.5036
lomas_centinela_1823,2.8613
lomas_centinela_1824,6.8019
lomas_centinela_1825,0.9448
lomas_centinela_1826,1.5287
lomas_centinela_1827,0.4793
lomas_centinela_1828,1.5357
lomas_centinela_1829,2.0506
lomas_centinela_1830,1.6019
lomas_centinela_1831,1.4958
lomas_centinela_1832,3.5815
lomas_centinela_1833,2.1637
lomas_centinela_1834,2.2251
lomas_centinela_1835,0.2995
lomas_centinela_1836,2.3816
lomas_centinela_1837,2.0320
lomas_centinela_1838,14.0225
lomas_centinela_1839,3.3783
lomas_centinela_1840,1.2862
lomas_centinela_1841,3.3606
lomas_centinela_1842,2.1483
lomas_centinela_1843,3.9379
lomas_centinela_1844,1.4319
lomas_centinela_1845,1.6928
lomas_centinela_1846,1.0507
lomas_centinela_1847,0.9577
lomas_centinela_1848,4.2807
lomas_centinela_1849,4.2870
lomas_centinela_1850,2.6374
lomas_centinela_1851,1.6546
lomas_centinela_1852,2.1616
lomas_centinela_1853,2.4591
lomas_centinela_1854,0.9033
lomas_centinela_1855,2.0590
lomas_centinela_1856,0.8722
lomas_centinela_1857,1.4628
lomas_centinela_1858,2.0328
lomas_centinela_1859,2.6314
lomas_centinela_1860,3.7177
lomas_centinela_1861,3.3989
lomas_centinela_1862,1.4175
lomas_centinela_1863,1.9807
lomas_centinela_1864,0.9169
lomas_centinela_1865,1.0096
lomas_centinela_1866,0.6423
lomas_centinela_1867,2.2787
lomas_centinela_1868,10.7140
lomas_centinela_1869,4.0882
lomas_centinela_1870,1.0705
lomas_centinela_1871,3.3380
lomas_centinela_1872,1.4690
lomas_centinela_1873,1.6395
lomas_centinela_1874,4.6022
lomas_centinela_1875,0.4231
lomas_centinela_1876,7.8637
lomas_centinela_1877,1.0004
lomas_centinela_1878,1.3392
lomas_centinela_1879,0.4492
lomas_centinela_1880,2.8255
lomas_centinela_1881,1.1783
lomas_centinela_1882,1.9190
lomas_centinela_1883,0.7707
lomas_centinela_1884,1.8876
lomas_centinela_1885,1.0361
lomas_centinela_1886,1.4259
lomas_centinela_1887,0.9229
lomas_centinela_1888,0.4266
lomas_centinela_1889,2.7936
lomas_centinela_1890,3.8495
lomas_centinela_1891,0.5001
lomas_centinela_1892,0.7014
lomas_centinela_1893,1.2971
lomas_centinela_1894,0.6507
lomas_centinela_1895,0.9134
lomas_centinela_1896,0.7960
lomas_centinela_1897,2.3829
lomas_centinela_1898,1.1417
lomas_centinela_1899,4.7327
lomas_centinela_1900,0.8016
lomas_centinela_1901,1.4023
lomas_centinela_1902,0.4881
lomas_centinela_1903,0.8870
lomas_centinela_1904,1.4100
lomas_centinela_1905,0.8235
lomas_centinela_1906,8.1615
lomas_centinela_1907,0.7900
lomas_centinela_1908,2.4435
lomas_centinela_1909,1.3239
lomas_centinela_1910,0.7352
lomas_centinela_1911,1.3868
lomas_centinela_1912,0.3040
lomas_centinela_1913,5.1744
lomas_centinela_1914,6.9961
lomas_centinela_1915,2.5376
lomas_centinela_1916,5.8468
lomas_centinela_1917,4.8321
lomas_centinela_1918,1.4013
lomas_centinela_1919,1.9589
lomas_centinela_1920,3.9368
lomas_centinela_1921,3.1135
lomas_centinela_1922,9.7405
lomas_centinela_1923,5.8797
lomas_centinela_1924,2.3216
lomas_centinela_1925,0.7955
lomas_centinela_1926,7.0438
lomas_centinela_1927,2.7579
lomas_centinela_1928,1.4042
lomas_centinela_1929,9.4836
lomas_centinela_1930,2.3590
lomas_centinela_1931,1.0443
lomas_centinela_1932,6.1717
lomas_centinela_1933,1.8499
lomas_centinela_1934,1.7912
lomas_centinela_1935,6.5290
lomas_centinela_1936,1.2845
lomas_centinela_1937,5.0827
lomas_centinela_1938,0.5155
lomas_centinela_1939,5.0454
lomas_centinela_1940,0.8872
lomas_centinela_1941,0.6405
lomas_centinela_1942,1.2157
lomas_centinela_1943,0.5218
lomas_centinela_1944,2.2341
lomas_centinela_1945,2.6411
lomas_centinela_1946,9.5133
lomas_centinela_1947,2.3802
lomas_centinela_1948,1.5599
lomas_centinela_1949,2.5284
lomas_centinela_1950,4.8259
lomas_centinela_1951,1.1622
lomas_centinela_1952,1.2040
lomas_centinela_1953,1.4332
lomas_centinela_1954,4.4837
lomas_centinela_1955,0.6497
lomas_centinela_1956,2.1520
lomas_centinela_1957,1.4503
lomas_centinela_1958,1.3311
lomas_centinela_1959,2.3717
lomas_centinela_1960,1.5069
lomas_centinela_1961,0.5128
lomas_centinela_1962,0.7109
lomas_centinela_1963,5.2208
lomas_centinela_1964,1.9008
lomas_centinela_1965,0.7300
lomas_centinela_1966,0.9824
lomas_centinela_1967,2.9204
lomas_centinela_1968,17.9709
lomas_centinela_1969,0.6653
lomas_centinela_1970,2.4065
lomas_centinela_1971,1.4639
lomas_centinela_1972,2.6724
lomas_centinela_1973,0.8321
lomas_centinela_1974,1.5166
lomas_centinela_1975,1.1208
lomas_centinela_1976,2.6915
lomas_centinela_1977,0.5311
lomas_centinela_1978,4.2750
lomas_centinela_1979,1.2319
lomas_centinela_1980,0.4698
lomas_centinela_1981,0.6960
lomas_centinela_1982,5.5039
lomas_centinela_1983,2.1216
lomas_centinela_1984,0.6098
lomas_centinela_1985,7.0506
lomas_centinela_1986,1.9607
lomas_centinela_1987,1.0286
lomas_centinela_1988,4.8744
lomas_centinela_1989,1.5743
lomas_centinela_1990,3.0723
lomas_centinela_1991,5.6204
lomas_centinela_1992,0.8301
lomas_centinela_1993,6.4890
lomas_centinela_1994,1.4885
lomas_centinela_1995,0.7488
lomas_centinela_1996,2.9045
lomas_centinela_1997,0.9345
lomas_centinela_1998,4.6661
lomas_centinela_1999,6.8384
lomas_centinela_2000,0.6309
lomas_centinela_2001,0.9627
lomas_centinela_2002,0.7255
lomas_centinela_2003,2.8484
lomas_centinela_2004,1.2829
lomas_centinela_2005,0.6733
lomas_centinela_2006,5.3991
lomas_centinela_2007,0.8299
lomas_centinela_2008,0.8844
lomas_centinela_2009,4.7006
lomas_centinela_2010,1.9144
lomas_centinela_2011,0.4395
lomas_centinela_2012,2.9272
lomas_centinela_2013,7.6555
lomas_centinela_2014,0.5220
lomas_centinela_2015,5.1543
lomas_centinela_2016,3.8326
lomas_centinela_2017,4.5684
lomas_centinela_2018,2.4149
lomas_centinela_2019,2.1936
lomas_centinela_2020,1.3290
lomas_centinela_2021,1.8015
lomas_centinela_2022,0.7806
lomas_centinela_2023,0.9009
lomas_centinela_2024,15.0717
lomas_centinela_2025,0.5720
lomas_centinela_2026,2.7956
lomas_centinela_2027,2.4485
lomas_centinela_2028,4.7333
lomas_centinela_2029,7.1653
lomas_centinela_2030,5.1157
lomas_centinela_2031,0.7256
lomas_centinela_2032,1.4874
lomas_centinela_2033,1.5864
lomas_centinela_2034,4.0709
lomas_centinela_2035,3.8586
lomas_centinela_2036,9.3976
lomas_centinela_2037,1.1731
lomas_centinela_2038,1.3646
lomas_centinela_2039,0.5319
lomas_centinela_2040,12.1695
lomas_centinela_2041,23.0021
lomas_centinela_2042,1.2862
lomas_centinela_2043,1.4155
lomas_centinela_2044,0.7213
lomas_centinela_2045,1.2694
lomas_centinela_2046,0.3530
lomas_centinela_2047,3.5798
lomas_centinela_2048,0.4010
lomas_centinela_2049,0.9804
lomas_centinela_2050,0.7726
lomas_centinela_2051,1.3624
lomas_centinela_2052,1.0315
lomas_centinela_2053,1.7646
lomas_centinela_2054,1.2699
lomas_centinela_2055,0.9492
lomas_centinela_2056,1.4631
lomas_centinela_2057,4.8637
lomas_centinela_2058,0.4410
lomas_centinela_2059,1.6460
lomas_centinela_2060,3.2146
lomas_centinela_2061,5.5174
lomas_centinela_2062,0.3045
lomas_centinela_2063,0.9975
lomas_centinela_2064,0.6275
lomas_centinela_2065,0.6807
lomas_centinela_2066,1.0175
lomas_centinela_2067,2.1417
lomas_centinela_2068,0.4230
lomas_centinela_2069,1.2186
lomas_centinela_2070,1.3906
lomas_centinela_2071,0.4239
lomas_centinela_2072,3.5878
lomas_centinela_2073,2.0189
lomas_centinela_2074,1.2070
lomas_centinela_2075,1.0386
lomas_centinela_2076,0.6807
lomas_centinela_2077,4.8341
lomas_centinela_2078,3.3137
lomas_centinela_2079,0.7352
lomas_centinela_2080,6.7388
lomas_centinela_2081,0.6451
lomas_centinela_2082,4.0027
lomas_centinela_2083,3.8565
lomas_centinela_2084,1.8679
lomas_centinela_2085,1.9273
lomas_centinela_2086,3.0925
lomas_centinela_2087,4.0331
lomas_centinela_2088,1.0615
lomas_centinela_2089,0.6318
lomas_centinela_2090,7.2458
lomas_centinela_2091,1.4172
lomas_centinela_2092,0.7184
lomas_centinela_2093,1.6508
lomas_centinela_2094,2.2764
lomas_centinela_2095,3.3306
lomas_centinela_2096,0.6189
lomas_centinela_2097,5.9590
lomas_centinela_2098,2.5468
lomas_centinela_2099,1.6952
lomas_centinela_2100,1.1536
lomas_centinela_2101,4.9068
lomas_centinela_2102,0.3842
lomas_centinela_2103,1.5356
lomas_centinela_2104,0.4453
lomas_centinela_2105,0.7970
lomas_centinela_2106,5.7479
lomas_centinela_2107,8.8230
lomas_centinela_2108,8.3333
lomas_centinela_2109,0.3701
lomas_centinela_2110,2.8149
lomas_centinela_2111,10.4335
lomas_centinela_2112,1.3505
lomas_centinela_2113,14.8365
lomas_centinela_2114,1.3207
lomas_centinela_2115,2.8634
lomas_centinela_2116,4.3384
lomas_centinela_2117,1.1535
lomas_centinela_2118,0.7453
lomas_centinela_2119,1.4384
lomas_centinela_2120,14.2530
lomas_centinela_2121,2.9368
lomas_centinela_2122,0.6477
lomas_centinela_2123,0.9265
lomas_centinela_2124,2.3392
lomas_centinela_2125,1.6760
lomas_centinela_2126,0.7224
lomas_centinela_2127,5.8651
lomas_centinela_2128,0.6257
lomas_centinela_2129,8.1746
lomas_centinela_2130,0.9378
lomas_centinela_2131,3.0271
lomas_centinela_2132,0.5861
lomas_centinela_2133,0.7217
lomas_centinela_2134,2.1328
lomas_centinela_2135,1.5102
lomas_centinela_2136,0.6733
lomas_centinela_2137,3.8384
lomas_centinela_2138,0.9210
lomas_centinela_2139,2.5260
lomas_centinela_2140,1.1755
lomas_centinela_2141,0.6892
lomas_centinela_2142,15.6133
lomas_centinela_2143,1.5269
lomas_centinela_2144,0.8255
lomas_centinela_2145,1.9374
lomas_centinela_2146,2.5509
lomas_centinela_2147,0.7413
lomas_centinela_2148,3.2493
lomas_centinela_2149,0.9461
lomas_centinela_2150,1.1300
lomas_centinela_2151,2.4744
lomas_centinela_2152,3.3142
lomas_centinela_2153,2.4596
lomas_centinela_2154,5.5733
lomas_centinela_2155,1.0566
lomas_centinela_2156,0.9389
lomas_centinela_2157,1.3603
lomas_centinela_2158,2.4255
lomas_centinela_2159,9.9599
lomas_centinela_2160,3.9625
lomas_centinela_2161,1.2742
lomas_centinela_2162,6.4090
lomas_centinela_2163,0.8056
lomas_centinela_2164,1.8102
lomas_centinela_2165,0.6994
lomas_centinela_2166,1.9789
lomas_centinela_2167,5.0145
lomas_centinela_2168,9.4307
lomas_centinela_2169,3.8718
lomas_centinela_2170,0.7930
lomas_centinela_2171,2.0490
lomas_centinela_2172,0.7047
lomas_centinela_2173,8.4122
lomas_centinela_2174,0.8320
lomas_centinela_2175,8.0453
lomas_centinela_2176,0.9653
lomas_centinela_2177,1.4403
lomas_centinela_2178,1.3453
lomas_centinela_2179,9.6219
lomas_centinela_2180,2.9822
lomas_centinela_2181,0.5909
lomas_centinela_2182,1.4818
lomas_centinela_2183,9.7706
lomas_centinela_2184,1.0271
lomas_centinela_2185,2.0710
lomas_centinela_2186,0.5149
lomas_centinela_2187,0.6111
lomas_centinela_2188,0.6261
lomas_centinela_2189,0.9056
lomas_centinela_2190,1.1407
lomas_centinela_2191,1.5265
lomas_centinela_2192,0.6042
lomas_centinela_2193,1.1371
lomas_centinela_2194,1.6662
lomas_centinela_2195,0.9981
lomas_centinela_2196,2.0946
lomas_centinela_2197,0.4975
lomas_centinela_2198,3.1460
lomas_centinela_2199,0.4687
lomas_centinela_2200,0.6917
lomas_centinela_2201,0.4490
lomas_centinela_2202,0.9639
lomas_centinela_2203,3.0687
lomas_centinela_2204,1.0783
lomas_centinela_2205,0.6389
lomas_centinela_2206,14.7120
lomas_centinela_2207,7.7824
lomas_centinela_2208,0.8000
lomas_centinela_2209,1.2517
lomas_centinela_2210,1.9019
lomas_centinela_2211,1.8461
lomas_centinela_2212,3.6948
lomas_centinela_2213,3.0367
lomas_centinela_2214,1.2674
