lon,lat,vs30_ms
-69.966667,18.450000,256.8
-69.958333,18.450000,313.0
-69.950000,18.450000,359.5
-69.941667,18.450000,408.7
-69.933333,18.450000,434.2
-69.925000,18.450000,375.9
-69.916667,18.450000,600.0
-69.908333,18.450000,600.0
-69.900000,18.450000,600.0
-69.891667,18.450000,600.0
-69.883333,18.450000,600.0
-69.875000,18.450000,600.0
-69.866667,18.450000,600.0
-69.858333,18.450000,600.0
-69.850000,18.450000,600.0
-69.841667,18.450000,600.0
-70.050000,18.441667,299.8
-70.041667,18.441667,274.3
-70.033333,18.441667,221.2
-70.025000,18.441667,335.7
-70.016667,18.441667,397.8
-70.008333,18.441667,291.2
-70.000000,18.441667,385.1
-69.991667,18.441667,380.6
-69.983333,18.441667,360.9
-69.975000,18.441667,377.5
-69.966667,18.441667,394.8
-69.958333,18.441667,408.7
-69.950000,18.441667,417.3
-69.941667,18.441667,403.3
-69.933333,18.441667,345.0
-69.925000,18.441667,600.0
-69.916667,18.441667,600.0
-69.908333,18.441667,600.0
-69.900000,18.441667,600.0
-69.891667,18.441667,600.0
-69.883333,18.441667,600.0
-69.875000,18.441667,600.0
-69.866667,18.441667,600.0
-69.858333,18.441667,600.0
-69.850000,18.441667,600.0
-69.841667,18.441667,600.0
-70.050000,18.433333,295.0
-70.041667,18.433333,309.6
-70.033333,18.433333,203.7
-70.025000,18.433333,395.7
-70.016667,18.433333,417.2
-70.008333,18.433333,279.7
-70.000000,18.433333,370.9
-69.991667,18.433333,371.9
-69.983333,18.433333,429.1
-69.975000,18.433333,429.6
-69.966667,18.433333,405.0
-69.958333,18.433333,381.3
-69.950000,18.433333,345.3
-69.941667,18.433333,299.5
-69.933333,18.433333,600.0
-69.925000,18.433333,600.0
-69.916667,18.433333,600.0
-69.908333,18.433333,600.0
-69.900000,18.433333,600.0
-69.891667,18.433333,600.0
-69.883333,18.433333,600.0
-69.875000,18.433333,600.0
-69.866667,18.433333,600.0
-69.858333,18.433333,600.0
-69.850000,18.433333,600.0
-69.841667,18.433333,600.0
-70.050000,18.425000,288.8
-70.041667,18.425000,342.3
-70.033333,18.425000,345.6
-70.025000,18.425000,449.2
-70.016667,18.425000,376.4
-70.008333,18.425000,243.4
-70.000000,18.425000,359.7
-69.991667,18.425000,390.7
-69.983333,18.425000,359.6
-69.975000,18.425000,316.5
-69.966667,18.425000,600.0
-69.958333,18.425000,600.0
-69.950000,18.425000,600.0
-69.941667,18.425000,600.0
-69.933333,18.425000,600.0
-69.925000,18.425000,600.0
-69.916667,18.425000,600.0
-69.908333,18.425000,600.0
-69.900000,18.425000,600.0
-69.891667,18.425000,600.0
-69.883333,18.425000,600.0
-69.875000,18.425000,600.0
-69.866667,18.425000,600.0
-69.858333,18.425000,600.0
-69.850000,18.425000,600.0
-69.841667,18.425000,600.0
-70.050000,18.416667,357.8
-70.041667,18.416667,207.9
-70.033333,18.416667,445.9
-70.025000,18.416667,417.2
-70.016667,18.416667,274.1
-70.008333,18.416667,600.0
-70.000000,18.416667,600.0
-69.991667,18.416667,600.0
-69.983333,18.416667,600.0
-69.975000,18.416667,600.0
-69.966667,18.416667,600.0
-69.958333,18.416667,600.0
-69.950000,18.416667,600.0
-69.941667,18.416667,600.0
-69.933333,18.416667,600.0
-69.925000,18.416667,600.0
-69.916667,18.416667,600.0
-69.908333,18.416667,600.0
-69.900000,18.416667,600.0
-69.891667,18.416667,600.0
-69.883333,18.416667,600.0
-69.875000,18.416667,600.0
-69.866667,18.416667,600.0
-69.858333,18.416667,600.0
-69.850000,18.416667,600.0
-69.841667,18.416667,600.0
-70.050000,18.408333,232.2
-70.041667,18.408333,405.6
-70.033333,18.408333,426.6
